"REF_DATE","GEO","DGUID","Area of residence","Type of expenditures","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019-10","Kootenay Rockies, British Columbia","","Total, area of residence","Other types of expenditures","Dollars","81","thousands","3","v1139469985","23.1.7","132","D","","","0"
"2019-10","Kootenay Rockies, British Columbia","","United States residents","Total expenditures","Dollars","81","thousands","3","v1139468060","23.2.1","11037","D","","","0"
"2019-10","Kootenay Rockies, British Columbia","","United States residents","Accommodation","Dollars","81","thousands","3","v1139468385","23.2.2","4523","E","","","0"
"2019-10","Kootenay Rockies, British Columbia","","United States residents","Clothes and gifts","Dollars","81","thousands","3","v1139468710","23.2.3","867","C","","","0"
"2019-10","Kootenay Rockies, British Columbia","","United States residents","Food and beverage","Dollars","81","thousands","3","v1139469035","23.2.4","3235","D","","","0"
"2019-10","Kootenay Rockies, British Columbia","","United States residents","Recreation and entertainment","Dollars","81","thousands","3","v1139469360","23.2.5","914","E","","","0"
"2019-10","Kootenay Rockies, British Columbia","","United States residents","Transportation","Dollars","81","thousands","3","v1139469685","23.2.6","1416","E","","","0"
"2019-10","Kootenay Rockies, British Columbia","","United States residents","Other types of expenditures","Dollars","81","thousands","3","v1139470010","23.2.7","82","E","","","0"
"2019-10","Kootenay Rockies, British Columbia","","Overseas residents","Total expenditures","Dollars","81","thousands","3","v1139468085","23.3.1","22575","B","","","0"
"2019-10","Kootenay Rockies, British Columbia","","Overseas residents","Accommodation","Dollars","81","thousands","3","v1139468410","23.3.2","10074","C","","","0"
"2019-10","Kootenay Rockies, British Columbia","","Overseas residents","Clothes and gifts","Dollars","81","thousands","3","v1139468735","23.3.3","1329","B","","","0"
"2019-10","Kootenay Rockies, British Columbia","","Overseas residents","Food and beverage","Dollars","81","thousands","3","v1139469060","23.3.4","4403","B","","","0"
"2019-10","Kootenay Rockies, British Columbia","","Overseas residents","Recreation and entertainment","Dollars","81","thousands","3","v1139469385","23.3.5","4115","D","","","0"
"2019-10","Kootenay Rockies, British Columbia","","Overseas residents","Transportation","Dollars","81","thousands","3","v1139469710","23.3.6","2605","B","","","0"
"2019-10","Kootenay Rockies, British Columbia","","Overseas residents","Other types of expenditures","Dollars","81","thousands","3","v1139470035","23.3.7","50","D","","","0"
"2019-10","Kootenay Rockies, British Columbia","","United Kingdom","Total expenditures","Dollars","81","thousands","3","v1139468110","23.4.1","4346","D","","","0"
"2019-10","Kootenay Rockies, British Columbia","","United Kingdom","Accommodation","Dollars","81","thousands","3","v1139468435","23.4.2","2333","E","","","0"
"2019-10","Kootenay Rockies, British Columbia","","United Kingdom","Clothes and gifts","Dollars","81","thousands","3","v1139468760","23.4.3","142","C","","","0"
"2019-10","Kootenay Rockies, British Columbia","","United Kingdom","Food and beverage","Dollars","81","thousands","3","v1139469085","23.4.4","635","E","","","0"
"2019-10","Kootenay Rockies, British Columbia","","United Kingdom","Recreation and entertainment","Dollars","81","thousands","3","v1139469410","23.4.5","838","E","","","0"
"2019-10","Kootenay Rockies, British Columbia","","United Kingdom","Transportation","Dollars","81","thousands","3","v1139469735","23.4.6","385","D","","","0"
"2019-10","Kootenay Rockies, British Columbia","","United Kingdom","Other types of expenditures","Dollars","81","thousands","3","v1139470060","23.4.7","13","E","","","0"
"2019-10","Kootenay Rockies, British Columbia","","China","Total expenditures","Dollars","81","thousands","3","v1139468135","23.5.1","2160","B","","","0"
"2019-10","Kootenay Rockies, British Columbia","","China","Accommodation","Dollars","81","thousands","3","v1139468460","23.5.2","856","D","","","0"
"2019-10","Kootenay Rockies, British Columbia","","China","Clothes and gifts","Dollars","81","thousands","3","v1139468785","23.5.3","118","B","","","0"
"2019-10","Kootenay Rockies, British Columbia","","China","Food and beverage","Dollars","81","thousands","3","v1139469110","23.5.4","374","C","","","0"
"2019-10","Kootenay Rockies, British Columbia","","China","Recreation and entertainment","Dollars","81","thousands","3","v1139469435","23.5.5","584","C","","","0"
"2019-10","Kootenay Rockies, British Columbia","","China","Transportation","Dollars","81","thousands","3","v1139469760","23.5.6","228","C","","","0"
"2019-10","Kootenay Rockies, British Columbia","","China","Other types of expenditures","Dollars","81","thousands","3","v1139470085","23.5.7","1","E","","","0"
"2019-10","Kootenay Rockies, British Columbia","","France","Total expenditures","Dollars","81","thousands","3","v1139468160","23.6.1","1503","B","","","0"
"2019-10","Kootenay Rockies, British Columbia","","France","Accommodation","Dollars","81","thousands","3","v1139468485","23.6.2","548","C","","","0"
"2019-10","Kootenay Rockies, British Columbia","","France","Clothes and gifts","Dollars","81","thousands","3","v1139468810","23.6.3","121","B","","","0"
"2019-10","Kootenay Rockies, British Columbia","","France","Food and beverage","Dollars","81","thousands","3","v1139469135","23.6.4","371","D","","","0"
"2019-10","Kootenay Rockies, British Columbia","","France","Recreation and entertainment","Dollars","81","thousands","3","v1139469460","23.6.5","255","C","","","0"
"2019-10","Kootenay Rockies, British Columbia","","France","Transportation","Dollars","81","thousands","3","v1139469785","23.6.6","208","C","","","0"
"2019-10","Kootenay Rockies, British Columbia","","France","Other types of expenditures","Dollars","81","thousands","3","v1139470110","23.6.7","1","E","","","0"
"2019-10","Kootenay Rockies, British Columbia","","Mexico","Total expenditures","Dollars","81","thousands","3","v1139468185","23.7.1","1410","B","","","0"
"2019-10","Kootenay Rockies, British Columbia","","Mexico","Accommodation","Dollars","81","thousands","3","v1139468510","23.7.2","430","C","","","0"
"2019-10","Kootenay Rockies, British Columbia","","Mexico","Clothes and gifts","Dollars","81","thousands","3","v1139468835","23.7.3","121","B","","","0"
"2019-10","Kootenay Rockies, British Columbia","","Mexico","Food and beverage","Dollars","81","thousands","3","v1139469160","23.7.4","369","D","","","0"
"2019-10","Kootenay Rockies, British Columbia","","Mexico","Recreation and entertainment","Dollars","81","thousands","3","v1139469485","23.7.5","293","C","","","0"
"2019-10","Kootenay Rockies, British Columbia","","Mexico","Transportation","Dollars","81","thousands","3","v1139469810","23.7.6","196","C","","","0"
"2019-10","Kootenay Rockies, British Columbia","","Mexico","Other types of expenditures","Dollars","81","thousands","3","v1139470135","23.7.7","1","E","","","0"
"2019-10","Kootenay Rockies, British Columbia","","India","Total expenditures","Dollars","81","thousands","3","v1139468210","23.8.1","1062","B","","","0"
"2019-10","Kootenay Rockies, British Columbia","","India","Accommodation","Dollars","81","thousands","3","v1139468535","23.8.2","374","C","","","0"
"2019-10","Kootenay Rockies, British Columbia","","India","Clothes and gifts","Dollars","81","thousands","3","v1139468860","23.8.3","119","B","","","0"
"2019-10","Kootenay Rockies, British Columbia","","India","Food and beverage","Dollars","81","thousands","3","v1139469185","23.8.4","369","D","","","0"
"2019-10","Kootenay Rockies, British Columbia","","India","Transportation","Dollars","81","thousands","3","v1139469835","23.8.6","198","C","","","0"
"2019-10","Kootenay Rockies, British Columbia","","India","Other types of expenditures","Dollars","81","thousands","3","v1139470160","23.8.7","0","E","","","0"
"2019-10","Kootenay Rockies, British Columbia","","Germany","Total expenditures","Dollars","81","thousands","3","v1139468235","23.9.1","2106","D","","","0"
"2019-10","Kootenay Rockies, British Columbia","","Germany","Accommodation","Dollars","81","thousands","3","v1139468560","23.9.2","851","D","","","0"
"2019-10","Kootenay Rockies, British Columbia","","Germany","Clothes and gifts","Dollars","81","thousands","3","v1139468885","23.9.3","133","B","","","0"
"2019-10","Kootenay Rockies, British Columbia","","Germany","Food and beverage","Dollars","81","thousands","3","v1139469210","23.9.4","395","D","","","0"
"2019-10","Kootenay Rockies, British Columbia","","Germany","Recreation and entertainment","Dollars","81","thousands","3","v1139469535","23.9.5","449","E","","","0"
"2019-10","Kootenay Rockies, British Columbia","","Germany","Transportation","Dollars","81","thousands","3","v1139469860","23.9.6","274","C","","","0"
"2019-10","Kootenay Rockies, British Columbia","","Germany","Other types of expenditures","Dollars","81","thousands","3","v1139470185","23.9.7","4","E","","","0"
"2019-10","Kootenay Rockies, British Columbia","","Australia","Total expenditures","Dollars","81","thousands","3","v1139468260","23.10.1","3154","D","","","0"
"2019-10","Kootenay Rockies, British Columbia","","Australia","Accommodation","Dollars","81","thousands","3","v1139468585","23.10.2","1762","E","","","0"
"2019-10","Kootenay Rockies, British Columbia","","Australia","Clothes and gifts","Dollars","81","thousands","3","v1139468910","23.10.3","158","C","","","0"
"2019-10","Kootenay Rockies, British Columbia","","Australia","Food and beverage","Dollars","81","thousands","3","v1139469235","23.10.4","416","E","","","0"
"2019-10","Kootenay Rockies, British Columbia","","Australia","Recreation and entertainment","Dollars","81","thousands","3","v1139469560","23.10.5","501","E","","","0"
"2019-10","Kootenay Rockies, British Columbia","","Australia","Transportation","Dollars","81","thousands","3","v1139469885","23.10.6","302","E","","","0"
"2019-10","Kootenay Rockies, British Columbia","","Australia","Other types of expenditures","Dollars","81","thousands","3","v1139470210","23.10.7","15","E","","","0"
"2019-10","Kootenay Rockies, British Columbia","","South Korea","Total expenditures","Dollars","81","thousands","3","v1139468285","23.11.1","1250","B","","","0"
"2019-10","Kootenay Rockies, British Columbia","","South Korea","Accommodation","Dollars","81","thousands","3","v1139468610","23.11.2","402","C","","","0"
"2019-10","Kootenay Rockies, British Columbia","","South Korea","Clothes and gifts","Dollars","81","thousands","3","v1139468935","23.11.3","118","B","","","0"
"2019-10","Kootenay Rockies, British Columbia","","South Korea","Food and beverage","Dollars","81","thousands","3","v1139469260","23.11.4","368","D","","","0"
"2019-10","Kootenay Rockies, British Columbia","","South Korea","Recreation and entertainment","Dollars","81","thousands","3","v1139469585","23.11.5","167","C","","","0"
"2019-10","Kootenay Rockies, British Columbia","","South Korea","Transportation","Dollars","81","thousands","3","v1139469910","23.11.6","196","C","","","0"
"2019-10","Kootenay Rockies, British Columbia","","South Korea","Other types of expenditures","Dollars","81","thousands","3","v1139470235","23.11.7","0","E","","","0"
"2019-10","Kootenay Rockies, British Columbia","","Japan","Total expenditures","Dollars","81","thousands","3","v1139468310","23.12.1","1278","B","","","0"
"2019-10","Kootenay Rockies, British Columbia","","Japan","Accommodation","Dollars","81","thousands","3","v1139468635","23.12.2","426","C","","","0"
"2019-10","Kootenay Rockies, British Columbia","","Japan","Clothes and gifts","Dollars","81","thousands","3","v1139468960","23.12.3","125","B","","","0"
"2019-10","Kootenay Rockies, British Columbia","","Japan","Food and beverage","Dollars","81","thousands","3","v1139469285","23.12.4","370","D","","","0"
"2019-10","Kootenay Rockies, British Columbia","","Japan","Recreation and entertainment","Dollars","81","thousands","3","v1139469610","23.12.5","160","C","","","0"
"2019-10","Kootenay Rockies, British Columbia","","Japan","Transportation","Dollars","81","thousands","3","v1139469935","23.12.6","195","C","","","0"
"2019-10","Kootenay Rockies, British Columbia","","Japan","Other types of expenditures","Dollars","81","thousands","3","v1139470260","23.12.7","2","E","","","0"
"2019-10","Kootenay Rockies, British Columbia","","Other countries","Total expenditures","Dollars","81","thousands","3","v1139468335","23.13.1","4306","C","","","0"
"2019-10","Kootenay Rockies, British Columbia","","Other countries","Accommodation","Dollars","81","thousands","3","v1139468660","23.13.2","2093","E","","","0"
"2019-10","Kootenay Rockies, British Columbia","","Other countries","Clothes and gifts","Dollars","81","thousands","3","v1139468985","23.13.3","173","C","","","0"
"2019-10","Kootenay Rockies, British Columbia","","Other countries","Food and beverage","Dollars","81","thousands","3","v1139469310","23.13.4","735","D","","","0"
"2019-10","Kootenay Rockies, British Columbia","","Other countries","Recreation and entertainment","Dollars","81","thousands","3","v1139469635","23.13.5","869","E","","","0"
"2019-10","Kootenay Rockies, British Columbia","","Other countries","Transportation","Dollars","81","thousands","3","v1139469960","23.13.6","422","E","","","0"
"2019-10","Kootenay Rockies, British Columbia","","Other countries","Other types of expenditures","Dollars","81","thousands","3","v1139470285","23.13.7","13","E","","","0"
"2019-10","Rest of British Columbia","","Total, area of residence","Total expenditures","Dollars","81","thousands","3","v1139468036","24.1.1","157668","B","","","0"
"2019-10","Rest of British Columbia","","Total, area of residence","Accommodation","Dollars","81","thousands","3","v1139468361","24.1.2","52985","C","","","0"
"2019-10","Rest of British Columbia","","Total, area of residence","Clothes and gifts","Dollars","81","thousands","3","v1139468686","24.1.3","16955","B","","","0"
"2019-10","Rest of British Columbia","","Total, area of residence","Food and beverage","Dollars","81","thousands","3","v1139469011","24.1.4","45959","B","","","0"
"2019-10","Rest of British Columbia","","Total, area of residence","Recreation and entertainment","Dollars","81","thousands","3","v1139469336","24.1.5","16679","D","","","0"
"2019-10","Rest of British Columbia","","Total, area of residence","Transportation","Dollars","81","thousands","3","v1139469661","24.1.6","23438","C","","","0"
"2019-10","Rest of British Columbia","","Total, area of residence","Other types of expenditures","Dollars","81","thousands","3","v1139469986","24.1.7","1650","C","","","0"
"2019-10","Rest of British Columbia","","United States residents","Total expenditures","Dollars","81","thousands","3","v1139468061","24.2.1","76717","B","","","0"
"2019-10","Rest of British Columbia","","United States residents","Accommodation","Dollars","81","thousands","3","v1139468386","24.2.2","27683","C","","","0"
"2019-10","Rest of British Columbia","","United States residents","Clothes and gifts","Dollars","81","thousands","3","v1139468711","24.2.3","7854","C","","","0"
"2019-10","Rest of British Columbia","","United States residents","Food and beverage","Dollars","81","thousands","3","v1139469036","24.2.4","20165","C","","","0"
"2019-10","Rest of British Columbia","","United States residents","Recreation and entertainment","Dollars","81","thousands","3","v1139469361","24.2.5","7062","E","","","0"
"2019-10","Rest of British Columbia","","United States residents","Transportation","Dollars","81","thousands","3","v1139469686","24.2.6","12914","D","","","0"
"2019-10","Rest of British Columbia","","United States residents","Other types of expenditures","Dollars","81","thousands","3","v1139470011","24.2.7","1040","D","","","0"
"2019-10","Rest of British Columbia","","Overseas residents","Total expenditures","Dollars","81","thousands","3","v1139468086","24.3.1","80950","B","","","0"
"2019-10","Rest of British Columbia","","Overseas residents","Accommodation","Dollars","81","thousands","3","v1139468411","24.3.2","25302","C","","","0"
"2019-10","Rest of British Columbia","","Overseas residents","Clothes and gifts","Dollars","81","thousands","3","v1139468736","24.3.3","9101","B","","","0"
"2019-10","Rest of British Columbia","","Overseas residents","Food and beverage","Dollars","81","thousands","3","v1139469061","24.3.4","25795","B","","","0"
"2019-10","Rest of British Columbia","","Overseas residents","Recreation and entertainment","Dollars","81","thousands","3","v1139469386","24.3.5","9618","D","","","0"
"2019-10","Rest of British Columbia","","Overseas residents","Transportation","Dollars","81","thousands","3","v1139469711","24.3.6","10524","C","","","0"
"2019-10","Rest of British Columbia","","Overseas residents","Other types of expenditures","Dollars","81","thousands","3","v1139470036","24.3.7","610","D","","","0"
"2019-10","Rest of British Columbia","","United Kingdom","Total expenditures","Dollars","81","thousands","3","v1139468111","24.4.1","11997","C","","","0"
"2019-10","Rest of British Columbia","","United Kingdom","Accommodation","Dollars","81","thousands","3","v1139468436","24.4.2","4256","E","","","0"
"2019-10","Rest of British Columbia","","United Kingdom","Clothes and gifts","Dollars","81","thousands","3","v1139468761","24.4.3","823","E","","","0"
"2019-10","Rest of British Columbia","","United Kingdom","Food and beverage","Dollars","81","thousands","3","v1139469086","24.4.4","3764","D","","","0"
"2019-10","Rest of British Columbia","","United Kingdom","Recreation and entertainment","Dollars","81","thousands","3","v1139469411","24.4.5","1191","E","","","0"
"2019-10","Rest of British Columbia","","United Kingdom","Transportation","Dollars","81","thousands","3","v1139469736","24.4.6","1887","E","","","0"
"2019-10","Rest of British Columbia","","United Kingdom","Other types of expenditures","Dollars","81","thousands","3","v1139470061","24.4.7","76","E","","","0"
"2019-10","Rest of British Columbia","","China","Total expenditures","Dollars","81","thousands","3","v1139468136","24.5.1","7044","D","","","0"
"2019-10","Rest of British Columbia","","China","Accommodation","Dollars","81","thousands","3","v1139468461","24.5.2","2199","E","","","0"
"2019-10","Rest of British Columbia","","China","Clothes and gifts","Dollars","81","thousands","3","v1139468786","24.5.3","875","E","","","0"
"2019-10","Rest of British Columbia","","China","Food and beverage","Dollars","81","thousands","3","v1139469111","24.5.4","2742","E","","","0"
"2019-10","Rest of British Columbia","","China","Recreation and entertainment","Dollars","81","thousands","3","v1139469436","24.5.5","454","E","","","0"
"2019-10","Rest of British Columbia","","China","Transportation","Dollars","81","thousands","3","v1139469761","24.5.6","650","E","","","0"
"2019-10","Rest of British Columbia","","China","Other types of expenditures","Dollars","81","thousands","3","v1139470086","24.5.7","124","E","","","0"
"2019-10","Rest of British Columbia","","France","Total expenditures","Dollars","81","thousands","3","v1139468161","24.6.1","3741","C","","","0"
"2019-10","Rest of British Columbia","","France","Accommodation","Dollars","81","thousands","3","v1139468486","24.6.2","1373","D","","","0"
"2019-10","Rest of British Columbia","","France","Clothes and gifts","Dollars","81","thousands","3","v1139468811","24.6.3","237","D","","","0"
"2019-10","Rest of British Columbia","","France","Food and beverage","Dollars","81","thousands","3","v1139469136","24.6.4","477","E","","","0"
"2019-10","Rest of British Columbia","","France","Recreation and entertainment","Dollars","81","thousands","3","v1139469461","24.6.5","553","E","","","0"
"2019-10","Rest of British Columbia","","France","Transportation","Dollars","81","thousands","3","v1139469786","24.6.6","1088","D","","","0"
"2019-10","Rest of British Columbia","","France","Other types of expenditures","Dollars","81","thousands","3","v1139470111","24.6.7","12","E","","","0"
"2019-10","Rest of British Columbia","","Mexico","Total expenditures","Dollars","81","thousands","3","v1139468186","24.7.1","4303","D","","","0"
"2019-10","Rest of British Columbia","","Mexico","Accommodation","Dollars","81","thousands","3","v1139468511","24.7.2","1647","E","","","0"
"2019-10","Rest of British Columbia","","Mexico","Clothes and gifts","Dollars","81","thousands","3","v1139468836","24.7.3","525","E","","","0"
"2019-10","Rest of British Columbia","","Mexico","Food and beverage","Dollars","81","thousands","3","v1139469161","24.7.4","1050","E","","","0"
"2019-10","Rest of British Columbia","","Mexico","Recreation and entertainment","Dollars","81","thousands","3","v1139469486","24.7.5","591","E","","","0"
"2019-10","Rest of British Columbia","","Mexico","Transportation","Dollars","81","thousands","3","v1139469811","24.7.6","448","E","","","0"
"2019-10","Rest of British Columbia","","Mexico","Other types of expenditures","Dollars","81","thousands","3","v1139470136","24.7.7","42","E","","","0"
"2019-10","Rest of British Columbia","","India","Total expenditures","Dollars","81","thousands","3","v1139468211","24.8.1","1921","B","","","0"
"2019-10","Rest of British Columbia","","India","Accommodation","Dollars","81","thousands","3","v1139468536","24.8.2","616","C","","","0"
"2019-10","Rest of British Columbia","","India","Clothes and gifts","Dollars","81","thousands","3","v1139468861","24.8.3","184","C","","","0"
"2019-10","Rest of British Columbia","","India","Food and beverage","Dollars","81","thousands","3","v1139469186","24.8.4","392","E","","","0"
"2019-10","Rest of British Columbia","","India","Recreation and entertainment","Dollars","81","thousands","3","v1139469511","24.8.5","351","C","","","0"
"2019-10","Rest of British Columbia","","India","Transportation","Dollars","81","thousands","3","v1139469836","24.8.6","364","E","","","0"
"2019-10","Rest of British Columbia","","India","Other types of expenditures","Dollars","81","thousands","3","v1139470161","24.8.7","15","E","","","0"
"2019-10","Rest of British Columbia","","Germany","Total expenditures","Dollars","81","thousands","3","v1139468236","24.9.1","8845","C","","","0"
"2019-10","Rest of British Columbia","","Germany","Accommodation","Dollars","81","thousands","3","v1139468561","24.9.2","2852","E","","","0"
"2019-10","Rest of British Columbia","","Germany","Clothes and gifts","Dollars","81","thousands","3","v1139468886","24.9.3","702","E","","","0"
"2019-10","Rest of British Columbia","","Germany","Food and beverage","Dollars","81","thousands","3","v1139469211","24.9.4","3537","C","","","0"
"2019-10","Rest of British Columbia","","Germany","Recreation and entertainment","Dollars","81","thousands","3","v1139469536","24.9.5","885","E","","","0"
"2019-10","Rest of British Columbia","","Germany","Transportation","Dollars","81","thousands","3","v1139469861","24.9.6","818","E","","","0"
"2019-10","Rest of British Columbia","","Germany","Other types of expenditures","Dollars","81","thousands","3","v1139470186","24.9.7","49","E","","","0"
"2019-10","Rest of British Columbia","","Australia","Total expenditures","Dollars","81","thousands","3","v1139468261","24.10.1","13706","D","","","0"
"2019-10","Rest of British Columbia","","Australia","Accommodation","Dollars","81","thousands","3","v1139468586","24.10.2","4901","E","","","0"
"2019-10","Rest of British Columbia","","Australia","Clothes and gifts","Dollars","81","thousands","3","v1139468911","24.10.3","1030","E","","","0"
"2019-10","Rest of British Columbia","","Australia","Food and beverage","Dollars","81","thousands","3","v1139469236","24.10.4","4011","D","","","0"
"2019-10","Rest of British Columbia","","Australia","Recreation and entertainment","Dollars","81","thousands","3","v1139469561","24.10.5","2511","E","","","0"
"2019-10","Rest of British Columbia","","Australia","Transportation","Dollars","81","thousands","3","v1139469886","24.10.6","1195","E","","","0"
"2019-10","Rest of British Columbia","","Australia","Other types of expenditures","Dollars","81","thousands","3","v1139470211","24.10.7","59","E","","","0"
"2019-10","Rest of British Columbia","","South Korea","Total expenditures","Dollars","81","thousands","3","v1139468286","24.11.1","2970","C","","","0"
"2019-10","Rest of British Columbia","","South Korea","Accommodation","Dollars","81","thousands","3","v1139468611","24.11.2","882","D","","","0"
"2019-10","Rest of British Columbia","","South Korea","Clothes and gifts","Dollars","81","thousands","3","v1139468936","24.11.3","243","D","","","0"
"2019-10","Rest of British Columbia","","South Korea","Food and beverage","Dollars","81","thousands","3","v1139469261","24.11.4","727","E","","","0"
"2019-10","Rest of British Columbia","","South Korea","Recreation and entertainment","Dollars","81","thousands","3","v1139469586","24.11.5","610","D","","","0"
"2019-10","Rest of British Columbia","","South Korea","Transportation","Dollars","81","thousands","3","v1139469911","24.11.6","493","E","","","0"
"2019-10","Rest of British Columbia","","South Korea","Other types of expenditures","Dollars","81","thousands","3","v1139470236","24.11.7","15","E","","","0"
"2019-10","Rest of British Columbia","","Japan","Total expenditures","Dollars","81","thousands","3","v1139468311","24.12.1","4838","C","","","0"
"2019-10","Rest of British Columbia","","Japan","Accommodation","Dollars","81","thousands","3","v1139468636","24.12.2","1544","E","","","0"
"2019-10","Rest of British Columbia","","Japan","Clothes and gifts","Dollars","81","thousands","3","v1139468961","24.12.3","527","E","","","0"
"2019-10","Rest of British Columbia","","Japan","Food and beverage","Dollars","81","thousands","3","v1139469286","24.12.4","1454","E","","","0"
"2019-10","Rest of British Columbia","","Japan","Recreation and entertainment","Dollars","81","thousands","3","v1139469611","24.12.5","666","E","","","0"
"2019-10","Rest of British Columbia","","Japan","Transportation","Dollars","81","thousands","3","v1139469936","24.12.6","612","E","","","0"
"2019-10","Rest of British Columbia","","Japan","Other types of expenditures","Dollars","81","thousands","3","v1139470261","24.12.7","36","E","","","0"
"2019-10","Rest of British Columbia","","Other countries","Total expenditures","Dollars","81","thousands","3","v1139468336","24.13.1","21586","C","","","0"
"2019-10","Rest of British Columbia","","Other countries","Accommodation","Dollars","81","thousands","3","v1139468661","24.13.2","5033","E","","","0"
"2019-10","Rest of British Columbia","","Other countries","Clothes and gifts","Dollars","81","thousands","3","v1139468986","24.13.3","3955","C","","","0"
"2019-10","Rest of British Columbia","","Other countries","Food and beverage","Dollars","81","thousands","3","v1139469311","24.13.4","7642","D","","","0"
"2019-10","Rest of British Columbia","","Other countries","Recreation and entertainment","Dollars","81","thousands","3","v1139469636","24.13.5","1805","E","","","0"
"2019-10","Rest of British Columbia","","Other countries","Transportation","Dollars","81","thousands","3","v1139469961","24.13.6","2969","E","","","0"
"2019-10","Rest of British Columbia","","Other countries","Other types of expenditures","Dollars","81","thousands","3","v1139470286","24.13.7","182","E","","","0"
"2019-10","Yukon, Northwest Territories and Nunavut","","Total, area of residence","Total expenditures","Dollars","81","thousands","3","v1139468037","25.1.1","46816","B","","","0"
"2019-10","Yukon, Northwest Territories and Nunavut","","Total, area of residence","Accommodation","Dollars","81","thousands","3","v1139468362","25.1.2","19473","B","","","0"
"2019-10","Yukon, Northwest Territories and Nunavut","","Total, area of residence","Clothes and gifts","Dollars","81","thousands","3","v1139468687","25.1.3","2191","A","","","0"
"2019-10","Yukon, Northwest Territories and Nunavut","","Total, area of residence","Food and beverage","Dollars","81","thousands","3","v1139469012","25.1.4","12568","B","","","0"
"2019-10","Yukon, Northwest Territories and Nunavut","","Total, area of residence","Recreation and entertainment","Dollars","81","thousands","3","v1139469337","25.1.5","4154","B","","","0"
"2019-10","Yukon, Northwest Territories and Nunavut","","Total, area of residence","Transportation","Dollars","81","thousands","3","v1139469662","25.1.6","8355","C","","","0"
"2019-10","Yukon, Northwest Territories and Nunavut","","Total, area of residence","Other types of expenditures","Dollars","81","thousands","3","v1139469987","25.1.7","75","C","","","0"
"2019-10","Yukon, Northwest Territories and Nunavut","","United States residents","Total expenditures","Dollars","81","thousands","3","v1139468062","25.2.1","14429","C","","","0"
"2019-10","Yukon, Northwest Territories and Nunavut","","United States residents","Accommodation","Dollars","81","thousands","3","v1139468387","25.2.2","7803","D","","","0"
"2019-10","Yukon, Northwest Territories and Nunavut","","United States residents","Clothes and gifts","Dollars","81","thousands","3","v1139468712","25.2.3","275","B","","","0"
"2019-10","Yukon, Northwest Territories and Nunavut","","United States residents","Food and beverage","Dollars","81","thousands","3","v1139469037","25.2.4","2514","D","","","0"
"2019-10","Yukon, Northwest Territories and Nunavut","","United States residents","Recreation and entertainment","Dollars","81","thousands","3","v1139469362","25.2.5","957","C","","","0"
"2019-10","Yukon, Northwest Territories and Nunavut","","United States residents","Transportation","Dollars","81","thousands","3","v1139469687","25.2.6","2853","E","","","0"
"2019-10","Yukon, Northwest Territories and Nunavut","","United States residents","Other types of expenditures","Dollars","81","thousands","3","v1139470012","25.2.7","27","E","","","0"
"2019-10","Yukon, Northwest Territories and Nunavut","","Overseas residents","Total expenditures","Dollars","81","thousands","3","v1139468087","25.3.1","32387","A","","","0"
"2019-10","Yukon, Northwest Territories and Nunavut","","Overseas residents","Accommodation","Dollars","81","thousands","3","v1139468412","25.3.2","11671","B","","","0"
"2019-10","Yukon, Northwest Territories and Nunavut","","Overseas residents","Clothes and gifts","Dollars","81","thousands","3","v1139468737","25.3.3","1916","A","","","0"
"2019-10","Yukon, Northwest Territories and Nunavut","","Overseas residents","Food and beverage","Dollars","81","thousands","3","v1139469062","25.3.4","10054","B","","","0"
"2019-10","Yukon, Northwest Territories and Nunavut","","Overseas residents","Recreation and entertainment","Dollars","81","thousands","3","v1139469387","25.3.5","3197","B","","","0"
"2019-10","Yukon, Northwest Territories and Nunavut","","Overseas residents","Transportation","Dollars","81","thousands","3","v1139469712","25.3.6","5502","B","","","0"
"2019-10","Yukon, Northwest Territories and Nunavut","","Overseas residents","Other types of expenditures","Dollars","81","thousands","3","v1139470037","25.3.7","47","D","","","0"
"2019-10","Yukon, Northwest Territories and Nunavut","","United Kingdom","Total expenditures","Dollars","81","thousands","3","v1139468112","25.4.1","4043","B","","","0"
"2019-10","Yukon, Northwest Territories and Nunavut","","United Kingdom","Accommodation","Dollars","81","thousands","3","v1139468437","25.4.2","1940","C","","","0"
"2019-10","Yukon, Northwest Territories and Nunavut","","United Kingdom","Clothes and gifts","Dollars","81","thousands","3","v1139468762","25.4.3","237","B","","","0"
"2019-10","Yukon, Northwest Territories and Nunavut","","United Kingdom","Food and beverage","Dollars","81","thousands","3","v1139469087","25.4.4","1107","C","","","0"
"2019-10","Yukon, Northwest Territories and Nunavut","","United Kingdom","Recreation and entertainment","Dollars","81","thousands","3","v1139469412","25.4.5","275","C","","","0"
"2019-10","Yukon, Northwest Territories and Nunavut","","United Kingdom","Transportation","Dollars","81","thousands","3","v1139469737","25.4.6","483","C","","","0"
"2019-10","Yukon, Northwest Territories and Nunavut","","United Kingdom","Other types of expenditures","Dollars","81","thousands","3","v1139470062","25.4.7","2","E","","","0"
"2019-10","Yukon, Northwest Territories and Nunavut","","China","Total expenditures","Dollars","81","thousands","3","v1139468137","25.5.1","3712","B","","","0"
"2019-10","Yukon, Northwest Territories and Nunavut","","China","Accommodation","Dollars","81","thousands","3","v1139468462","25.5.2","1361","C","","","0"
